# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_f26f5fbf43_model
# start_datetime = 2023-08-27 21:49:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /tmp/RtmpfD8nSs/standata-f2632c2df3.json
# init = 2 (Default)
# random
#   seed = 949436583
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-202308272149-2-89392f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-profile-202308272149-2-78264e.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 2c6fa27
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,b.13,b.14,Intercept,sigma,b_Intercept
-408403,0.860584,0.334714,4,15,0,408413,-0.114369,-0.437518,0.681968,-0.180898,-0.252832,-0.0987155,0.434471,0.700827,2.74325,1.03452,2.03872,-0.823766,-0.565401,-0.99304,45.124,14.3997,42.6379
-408404,0.902526,0.334714,4,15,0,408412,-0.0134662,-0.398602,0.483094,-0.190605,-0.0386491,-0.31931,0.337285,0.703988,2.89773,1.0002,1.58335,-1.0123,-0.717343,-1.1348,45.0993,14.361,43.6054
-408401,0.832701,0.334714,4,15,0,408410,-0.21773,-0.424744,0.707709,-0.190729,-0.0493419,-0.0427706,0.293023,0.687937,2.64306,1.06001,1.48561,-1.15882,-0.764147,-1.47785,45.0761,14.394,43.4921
-408402,0.862652,0.334714,4,15,0,408406,-0.0440712,-0.423861,0.497725,-0.190267,-0.11643,-0.113653,0.291048,0.702936,2.78286,1.03231,1.92145,-0.822088,-0.767477,-1.16768,45.0838,14.3728,43.4911
-408402,0.94591,0.334714,4,15,0,408409,-0.150733,-0.466109,0.66963,-0.183796,-0.020818,-0.0332265,0.111245,0.668264,2.71578,1.04862,1.66132,-0.871346,-0.732134,-1.03911,45.1138,14.4398,43.3629
-408400,0.975207,0.334714,3,7,0,408408,-0.115217,-0.447875,0.694797,-0.177868,0.0232639,-0.0530445,0.210551,0.631596,2.8268,1.04733,1.76262,-0.944452,-0.666194,-1.18503,45.1171,14.3612,42.8531
-408399,0.984428,0.334714,3,7,0,408403,-0.106609,-0.476968,0.644252,-0.185497,-0.0482921,0.0321933,0.241126,0.649346,2.72787,1.07287,1.64665,-0.91484,-0.613843,-1.19374,45.1027,14.4085,43.244
-408400,0.962748,0.334714,3,15,0,408403,-0.129309,-0.349125,0.588237,-0.18555,-0.0783692,-0.227593,0.193906,0.672326,2.79372,1.08537,1.73545,-0.982418,-0.722259,-1.21316,45.1405,14.3458,43.1829
-408401,0.758645,0.334714,3,15,0,408410,-0.11846,-0.402845,0.53679,-0.182465,-0.0249995,-0.0949147,0.0869896,0.747822,2.67969,1.05551,1.69279,-0.936596,-0.527886,-1.1169,45.0764,14.4234,43.24
-408402,0.994768,0.334714,4,15,0,408406,-0.170519,-0.479121,0.726207,-0.195631,0.0106934,-0.239406,0.14939,0.67681,2.73828,1.05316,1.74142,-1.04633,-0.632708,-1.37188,45.0749,14.3434,43.6691
-408407,0.77307,0.334714,3,7,0,408414,-0.118617,-0.477747,0.72781,-0.201986,0.0644129,-0.341981,0.324011,0.650644,2.91588,1.01956,1.77391,-0.838484,-0.750143,-1.3348,45.0132,14.3976,43.5253
-408404,0.922297,0.334714,3,7,0,408412,-0.176056,-0.465196,0.684631,-0.19152,0.0172642,-0.34465,0.304056,0.713969,2.75846,1.02809,1.60579,-1.15498,-0.648357,-1.18535,45.0405,14.3745,43.6783
-408403,0.968079,0.334714,4,15,0,408411,-0.121253,-0.40696,0.573244,-0.182886,-0.227714,0.0559837,0.176205,0.715891,2.5835,1.08063,1.66827,-1.09467,-0.626721,-1.22719,45.1893,14.3922,43.3036
-408407,0.83438,0.334714,4,15,0,408411,-0.138204,-0.419708,0.6177,-0.204142,-0.0611151,-0.379555,0.269727,0.712436,2.69472,1.00154,1.94053,-0.924985,-0.370626,-0.887825,45.0431,14.3669,43.9017
-408405,0.994625,0.334714,4,15,0,408411,-0.147244,-0.432302,0.638864,-0.200329,-0.0324734,-0.473522,0.31221,0.732729,2.72783,1.00815,1.94696,-0.732512,-0.440419,-0.729172,45.0296,14.3881,43.6227
-408406,0.812739,0.334714,4,15,0,408415,-0.0825091,-0.396556,0.602894,-0.172339,-0.0103235,0.221165,0.178878,0.673305,2.71024,1.11186,1.62512,-0.940815,-0.724198,-1.03515,45.1662,14.418,42.3285
-408400,0.997963,0.334714,3,15,0,408411,-0.178566,-0.352231,0.575708,-0.184819,-0.180679,-0.0606809,0.221438,0.698611,2.57702,1.08548,1.57943,-1.17269,-0.882104,-1.37106,45.0903,14.3706,43.4802
-408403,0.713575,0.334714,4,15,0,408412,-0.0485672,-0.45677,0.560247,-0.178274,-0.0388611,0.0573877,0.326895,0.743843,2.71772,1.02607,1.84737,-1.02484,-0.872189,-1.26697,45.1086,14.4233,42.8897
-408403,0.996103,0.334714,4,15,0,408411,-0.202689,-0.308445,0.623048,-0.199118,-0.0256512,-0.296827,0.253127,0.668364,2.78421,1.05612,1.71224,-0.797675,-0.489508,-1.2199,45.1398,14.3848,43.5302
-408402,0.992788,0.334714,4,15,0,408408,-0.0226665,-0.421619,0.559366,-0.171546,-0.0114689,0.104026,0.312937,0.728561,2.68642,1.03161,1.56964,-1.00168,-0.764093,-1.11537,45.0906,14.3507,42.4011
-408406,0.742255,0.334714,4,15,0,408415,-0.104719,-0.306061,0.455971,-0.181836,-0.152283,-0.0647895,0.404162,0.661063,2.89516,1.01956,1.60357,-1.1654,-0.860871,-1.29304,45.0493,14.3857,43.4673
-408408,0.79095,0.334714,4,15,0,408422,-0.116631,-0.335224,0.486881,-0.185048,-0.244478,-0.0595851,0.411596,0.691028,2.95436,1.00842,1.58979,-1.06689,-0.853304,-1.27359,45.035,14.345,43.4719
-408401,0.825313,0.334714,3,7,0,408415,-0.131893,-0.303679,0.539789,-0.184096,-0.0511528,-0.133525,0.190007,0.683537,2.76787,1.06141,1.52889,-0.96136,-0.799428,-1.44763,45.1071,14.4043,43.1725
-408404,0.738607,0.334714,4,15,0,408414,-0.13296,-0.543587,0.701996,-0.180576,-0.0592198,-0.209699,0.331892,0.707186,2.71976,1.05218,1.85111,-0.740269,-0.449629,-1.2042,45.0831,14.3849,43.0923
-408403,0.689791,0.334714,3,15,0,408415,-0.180707,-0.45258,0.788021,-0.191308,-0.125426,-0.248301,0.277098,0.719239,2.69687,1.06285,1.79961,-0.955393,-0.78501,-1.22696,45.0654,14.4058,42.9225
-408407,0.77282,0.334714,4,15,0,408416,-0.0160499,-0.354196,0.507281,-0.187402,-0.0427112,0.0260444,0.102708,0.621477,2.83538,1.08016,1.58263,-0.997612,-0.84112,-1.65362,45.1086,14.3436,43.2028
-408401,0.976656,0.334714,3,7,0,408411,-0.117074,-0.430702,0.571608,-0.186421,-0.10975,-0.0868431,0.146508,0.666056,2.74555,1.09575,1.52554,-1.20271,-0.822298,-1.47948,45.0796,14.4193,43.6958
-408400,0.96482,0.334714,4,15,0,408406,-0.147013,-0.426885,0.617855,-0.187666,-0.00929258,-0.0527629,0.385758,0.727577,2.65286,1.01063,1.89872,-0.901535,-0.600434,-1.1807,45.1206,14.3963,43.2573
-408402,0.937286,0.334714,4,15,0,408408,-0.0966964,-0.398104,0.625025,-0.186912,-0.1283,-0.146923,0.0282679,0.663006,2.80536,1.0938,2.02981,-0.666205,-0.348555,-0.893355,45.1014,14.4082,42.8219
-408404,0.803128,0.334714,4,15,0,408411,-0.182323,-0.390818,0.600377,-0.188013,0.113277,-0.0909142,0.301866,0.663838,2.88202,1.00546,1.63331,-0.957276,-0.524279,-1.17264,45.113,14.3506,43.6044
-408404,0.986105,0.334714,4,15,0,408412,-0.0880605,-0.438956,0.64328,-0.172822,-0.0345418,0.220578,0.231032,0.699298,2.63469,1.0531,1.611,-1.11857,-1.02904,-1.34848,45.1367,14.4153,42.6151
-408405,0.962255,0.334714,4,15,0,408409,-0.116891,-0.382057,0.622624,-0.196501,-0.0953124,-0.485537,0.245411,0.69011,2.86083,1.07466,1.67951,-1.06641,-0.925816,-1.2263,45.0672,14.3731,43.5537
-408406,0.924721,0.334714,3,15,0,408415,-0.16464,-0.360326,0.617416,-0.187624,0.0172875,-0.387005,0.293374,0.693228,2.76155,1.09206,1.8841,-1.13293,-0.842062,-1.39827,45.0838,14.3915,43.2914
-408405,0.982517,0.334714,4,15,0,408413,-0.132155,-0.483563,0.684837,-0.18272,-0.127759,0.0538289,0.1852,0.662749,2.70476,1.02809,1.67558,-1.13089,-1.01056,-1.68463,45.1238,14.3976,43.5059
-408405,0.975109,0.334714,4,15,0,408413,-0.0772301,-0.345121,0.551665,-0.197518,-0.0818448,-0.216039,0.252686,0.699284,2.641,1.03818,2.14804,-0.774107,-0.506032,-1.34998,45.0969,14.4039,43.2364
-408409,0.911132,0.334714,4,15,0,408415,-0.122133,-0.454131,0.721174,-0.1816,-0.0759173,-0.144907,0.0955058,0.62118,2.85198,1.07922,2.05762,-0.785889,-0.406106,-0.51246,45.1271,14.4361,42.7654
-408405,0.901183,0.334714,4,15,0,408418,-0.134228,-0.37823,0.522713,-0.180627,-0.0523103,-0.218519,0.32864,0.759347,2.60423,1.03453,1.4802,-0.968425,-0.815194,-1.00027,45.0545,14.4101,43.3218
-408404,0.941046,0.334714,4,15,0,408416,-0.139573,-0.464689,0.602797,-0.187974,-0.0163786,-0.218676,0.167607,0.619611,2.86701,1.05356,1.81699,-0.8073,-0.351304,-1.04721,45.1576,14.3898,43.8815
-408404,0.960783,0.334714,3,7,0,408411,-0.11452,-0.454289,0.633377,-0.188273,0.0078468,-0.318731,0.160463,0.624079,2.84204,1.05794,1.84583,-0.876769,-0.394481,-0.956953,45.1667,14.4139,43.6441
-408404,0.90567,0.334714,4,15,0,408415,-0.123473,-0.463647,0.649579,-0.190224,-0.0316974,-0.275214,0.126522,0.633518,2.88345,1.06166,1.80844,-0.663806,-0.306595,-0.870308,45.1904,14.4008,43.5532
-408402,0.969231,0.334714,4,15,0,408411,-0.150035,-0.36659,0.617006,-0.189474,-0.0859512,-0.207462,0.276452,0.681529,2.60139,1.11527,2.07695,-0.80697,-0.581687,-1.19689,45.0536,14.3472,42.9558
-408401,0.921731,0.334714,4,15,0,408410,-0.0875734,-0.458392,0.646741,-0.182523,0.00865571,-0.059573,0.140517,0.729433,2.88654,1.00856,2.04631,-0.636104,-0.345159,-1.03005,45.1299,14.37,42.6679
-408405,0.884155,0.334714,4,15,0,408411,-0.139238,-0.423758,0.656345,-0.192784,-0.114999,-0.218111,0.303745,0.691839,2.55998,1.09945,2.31818,-0.395609,-0.0830577,-0.455449,45.0693,14.3426,42.7211
-408407,0.934157,0.334714,5,31,0,408411,-0.1611,-0.414258,0.641206,-0.193967,-0.155503,-0.192341,0.202325,0.699901,2.56021,1.08943,2.34485,-0.246645,-0.0192223,-0.792981,45.03,14.397,42.852
-408407,0.958092,0.334714,4,15,0,408416,-0.120763,-0.476274,0.678958,-0.193016,0.0836279,-0.138887,0.358283,0.689273,2.60056,1.04342,1.36148,-1.24836,-1.11656,-1.87248,44.999,14.363,43.6149
-408404,0.845905,0.334714,3,7,0,408417,-0.0329127,-0.435024,0.561138,-0.195454,-0.0886246,-0.31971,0.241231,0.714192,2.76763,1.05236,1.40516,-1.37769,-1.14657,-1.35262,45.1077,14.4047,43.8587
-408402,0.902948,0.334714,3,7,0,408409,-0.0877437,-0.435761,0.601608,-0.184425,-0.0800583,0.00380775,0.249119,0.656279,2.66153,1.08717,1.49457,-1.00904,-0.925795,-1.68771,45.106,14.3443,43.2997
-408406,0.860317,0.334714,4,15,0,408413,-0.143211,-0.407032,0.584874,-0.197345,0.0216722,-0.316913,0.140874,0.728939,2.65524,1.05141,2.13951,-0.455496,-0.480093,-0.786342,45.1668,14.3701,43.5211
-408402,0.980655,0.334714,4,15,0,408412,-0.151554,-0.436392,0.692312,-0.189177,0.0154164,-0.287778,0.187146,0.705611,2.77619,1.02366,1.77059,-0.891071,-0.325112,-1.06348,45.0451,14.3817,43.1435
-408400,0.985272,0.334714,4,15,0,408408,-0.0521314,-0.446086,0.583472,-0.192976,0.0223991,-0.118997,0.323666,0.662387,2.65431,1.05816,1.98553,-0.889048,-0.625892,-1.02276,45.0903,14.3942,43.308
-408403,0.877973,0.334714,4,15,0,408409,-0.169901,-0.31981,0.633297,-0.187088,-0.12622,0.054976,0.199025,0.690785,2.82549,1.05728,1.69212,-0.948083,-0.580264,-1.19325,45.1821,14.3775,42.8592
-408402,0.95655,0.334714,3,7,0,408407,-0.169332,-0.332294,0.617704,-0.188477,-0.0940367,0.0399224,0.194844,0.678458,2.82359,1.05121,1.62969,-0.846881,-0.556034,-1.31734,45.174,14.3874,43.0666
-408403,0.904479,0.334714,3,15,0,408411,-0.186092,-0.355883,0.607517,-0.192551,0.115467,-0.323229,0.264356,0.684728,2.84056,1.02865,1.65209,-1.13666,-0.839712,-1.37437,45.1562,14.414,43.8129
-408400,0.991934,0.334714,3,7,0,408406,-0.136459,-0.383673,0.644451,-0.193189,0.082034,-0.15199,0.267242,0.655582,2.86236,1.0135,1.56883,-0.913877,-0.615488,-1.17718,45.1142,14.3589,43.3625
-408401,0.855323,0.334714,4,15,0,408406,-0.111497,-0.472001,0.652516,-0.184778,-0.0168266,-0.0637819,0.16723,0.686417,2.91818,0.999464,1.85933,-0.944678,-0.624898,-1.16952,45.1278,14.4097,43.3094
-408404,0.919702,0.334714,4,15,0,408409,-0.15227,-0.404945,0.590732,-0.183071,-0.142555,-0.0924545,0.261959,0.688461,2.54777,1.11938,2.02806,-0.933485,-0.667743,-1.41183,45.076,14.3912,43.1603
-408408,0.779169,0.334714,4,15,0,408416,-0.0887779,-0.397331,0.685557,-0.17271,0.0768175,0.176729,0.308225,0.733333,2.59889,1.01271,1.74391,-0.838045,-0.695937,-0.761274,45.065,14.3628,41.8086
-408404,0.985133,0.334714,4,15,0,408414,-0.0931853,-0.464876,0.63674,-0.189914,-0.113327,-0.110178,0.135392,0.67386,2.82661,1.09337,1.83728,-0.69807,-0.466861,-1.42039,45.1402,14.416,43.1721
-408408,0.956898,0.334714,3,7,0,408413,-0.146256,-0.469454,0.67545,-0.175873,-0.214204,-0.224055,0.111685,0.67964,2.78396,1.06639,1.69907,-1.02508,-0.600756,-0.928005,44.9947,14.3535,43.1105
-408405,0.87196,0.334714,4,15,0,408416,-0.0949815,-0.368153,0.545882,-0.187761,0.0572323,-0.0544957,0.245609,0.679498,2.61386,1.04142,2.17037,-0.707869,-0.350196,-0.770205,45.2156,14.381,43.0991
-408406,0.977866,0.334714,4,15,0,408413,-0.171215,-0.404404,0.624468,-0.195433,-0.16706,-0.219552,0.316553,0.611615,2.84785,1.09946,2.14748,-0.635678,-0.236479,-0.777815,45.0297,14.3814,43.3896
-408403,0.896605,0.334714,4,15,0,408418,-0.116785,-0.472913,0.633036,-0.175778,-0.111744,0.0383963,0.114343,0.756743,2.78697,1.02083,1.94343,-0.75399,-0.394572,-1.13111,45.1693,14.3526,42.7823
-408399,0.971688,0.334714,3,7,0,408406,-0.13627,-0.386124,0.619825,-0.188365,-0.0927477,-0.154692,0.236741,0.726228,2.59972,1.0264,1.76445,-0.830155,-0.525525,-1.11896,45.1435,14.4019,43.1778
-408399,0.90891,0.334714,4,15,0,408408,-0.135833,-0.368388,0.613636,-0.186244,-0.0516878,-0.201872,0.315394,0.672087,2.81127,1.04073,1.65333,-0.982295,-0.748602,-1.10592,45.1031,14.4136,43.2096
-408401,0.916028,0.334714,3,7,0,408406,-0.14701,-0.33927,0.610207,-0.184257,-0.067905,-0.2171,0.307618,0.665757,2.87257,1.04381,1.62092,-1.06619,-0.814346,-1.05885,45.0855,14.4049,43.1345
-408401,0.927825,0.334714,4,15,0,408407,-0.177335,-0.410256,0.63562,-0.197205,-0.150489,-0.0806563,0.166217,0.735876,2.68643,1.00991,1.65577,-0.908171,-0.614737,-1.24686,45.0854,14.3771,43.6873
-408402,0.892776,0.334714,3,15,0,408409,-0.170352,-0.418373,0.645518,-0.19538,-0.158945,-0.0642999,0.134348,0.721191,2.63872,1.03453,1.69992,-1.01006,-0.526448,-1.29386,45.0828,14.3689,43.6143
-408408,0.950576,0.334714,3,7,0,408413,-0.120681,-0.446127,0.645178,-0.157198,-0.228468,0.143584,0.226119,0.740725,2.85327,1.02644,1.76186,-0.774553,-0.576834,-1.01041,45.0292,14.3893,41.9359
-408399,0.938311,0.334714,3,7,0,408412,-0.0988385,-0.419634,0.657028,-0.189809,0.010994,-0.0289185,0.254422,0.683449,2.73042,1.02887,1.70559,-0.954087,-0.625643,-1.28705,45.052,14.3777,42.9701
-408406,0.866696,0.334714,4,15,0,408411,-0.181867,-0.315983,0.570321,-0.203184,-0.0428986,-0.464335,0.168211,0.653636,2.87837,1.06536,1.92654,-0.642358,-0.321463,-0.852743,45.077,14.3878,43.7847
-408402,0.924879,0.334714,3,15,0,408413,-0.0235238,-0.427411,0.578512,-0.187175,0.012505,-0.0803919,0.242409,0.752058,2.56011,1.01121,1.92976,-0.800722,-0.567803,-0.953093,45.1018,14.3718,42.7691
-408402,0.83382,0.334714,4,15,0,408411,-0.221311,-0.400789,0.642867,-0.187004,-0.0882503,-0.0890884,0.10812,0.656839,2.8267,1.08513,1.86037,-0.764941,-0.529317,-0.922491,45.0802,14.3816,43.406
-408401,0.75272,0.334714,3,15,0,408413,-0.107831,-0.463178,0.646494,-0.192023,-0.106739,-0.187285,0.290751,0.722006,2.7355,1.01689,1.66279,-0.926305,-0.721209,-1.09821,45.0981,14.3128,43.4345
-408405,0.835345,0.334714,3,15,0,408411,-0.0282518,-0.45257,0.543438,-0.185826,-0.19292,-0.264434,0.0896686,0.754533,2.69087,1.04823,1.54996,-1.14095,-0.746839,-1.4544,45.1041,14.4352,43.5032
-408408,0.797337,0.334714,3,7,0,408413,-0.0346392,-0.475114,0.524999,-0.187098,-0.203344,-0.22717,0.127662,0.758626,2.72357,1.05805,1.55059,-0.916004,-0.883053,-1.01583,45.093,14.4392,43.5531
-408405,1,0.334714,3,7,0,408414,-0.0233368,-0.427985,0.560813,-0.189342,-0.185316,-0.293775,0.254634,0.715193,2.79402,1.01365,1.58834,-1.12114,-0.663866,-1.41364,45.1847,14.3482,43.5499
-408402,0.9982,0.334714,4,15,0,408410,-0.215115,-0.42073,0.689363,-0.18702,-0.0485051,-0.112809,0.156488,0.689432,2.56811,1.07386,1.92837,-0.752637,-0.681913,-1.14818,45.0567,14.3733,43.2306
-408403,0.97944,0.334714,4,15,0,408406,-0.0123175,-0.41275,0.544177,-0.190771,-0.0608759,-0.118311,0.293559,0.714246,2.84778,1.03438,1.6327,-0.998686,-0.553207,-1.32855,45.1054,14.3989,43.0809
-408400,0.954899,0.334714,4,15,0,408408,-0.18283,-0.404838,0.70193,-0.187702,0.0119358,-0.0656159,0.194427,0.659275,2.74197,1.045,1.57239,-1.13241,-0.648579,-1.15992,45.1189,14.3663,43.2953
-408403,0.979927,0.334714,4,15,0,408405,-0.06533,-0.404996,0.554038,-0.185367,-0.110456,-0.217291,0.421535,0.717703,2.65822,1.05706,1.5433,-1.30047,-0.876307,-1.63267,45.0779,14.4046,43.3369
-408404,0.859761,0.334714,4,15,0,408412,-0.188549,-0.436672,0.671638,-0.175023,-0.102354,-0.114863,0.225869,0.632198,2.80276,1.05275,1.70939,-0.758922,-0.607451,-1.30636,45.0928,14.3901,43.1814
-408404,0.987322,0.334714,4,15,0,408412,-0.0926477,-0.405301,0.588105,-0.196307,-0.0184141,-0.208575,0.213624,0.675817,2.50251,1.02657,1.74436,-0.940303,-0.495251,-1.30105,45.1112,14.3886,43.7179
-408404,0.946465,0.334714,3,15,0,408411,-0.143445,-0.325144,0.555348,-0.185567,-0.111627,-0.0488222,0.244033,0.734425,2.78938,1.08795,1.80042,-0.735558,-0.63807,-0.878297,45.0871,14.3722,42.6891
-408404,0.987664,0.334714,3,15,0,408412,-0.151567,-0.332786,0.567935,-0.187532,-0.129519,-0.0747673,0.343323,0.74429,2.78316,1.07956,1.84773,-0.77458,-0.631757,-0.833361,45.1125,14.3831,42.749
-408404,0.95314,0.334714,3,15,0,408411,-0.140082,-0.351167,0.585506,-0.181694,-0.128208,-0.0782147,0.302687,0.742861,2.82176,1.08011,1.83276,-0.736355,-0.711979,-0.929135,45.1021,14.3914,42.5437
-408409,0.852498,0.334714,3,7,0,408413,-0.12663,-0.4459,0.566186,-0.194554,-0.0316859,-0.0699081,0.106914,0.63101,2.56013,1.03093,1.92671,-0.788604,-0.30243,-1.10404,45.1262,14.3642,44.0988
-408401,1,0.334714,3,15,0,408416,-0.185918,-0.370949,0.62053,-0.19275,-0.0800842,-0.121658,0.189539,0.702337,2.61022,1.04654,1.85402,-0.715427,-0.291131,-1.06686,45.1321,14.3764,43.3541
-408404,0.737103,0.334714,3,15,0,408413,-0.14546,-0.393087,0.601025,-0.183152,-0.0617516,-0.192238,0.0386475,0.731857,2.54289,1.04255,1.51294,-0.861013,-0.450352,-1.17237,45.1258,14.3826,43.3219
-408404,0.858589,0.334714,3,7,0,408411,-0.155061,-0.365207,0.581048,-0.189327,-0.0315134,-0.0395515,0.101585,0.74388,2.68336,1.10056,1.99654,-0.876066,-0.588892,-1.3175,45.0727,14.3754,42.9656
-408400,0.992434,0.334714,4,15,0,408408,-0.162192,-0.341114,0.60639,-0.178185,-0.129839,-0.00590839,0.273083,0.692761,2.61002,1.08993,1.66654,-0.87705,-0.691789,-1.20724,45.1198,14.3951,42.7264
-408403,0.949408,0.334714,3,7,0,408409,-0.115838,-0.424395,0.661419,-0.19702,0.161613,-0.227324,0.305395,0.721377,2.51738,1.06483,1.6551,-0.977695,-0.895712,-1.2363,45.1023,14.3953,43.2748
-408402,0.919278,0.334714,4,15,0,408411,-0.108114,-0.45081,0.640012,-0.192091,-0.112218,-0.252533,0.166032,0.68888,2.97985,1.03354,1.68949,-0.895205,-0.731439,-1.36088,45.0842,14.4005,43.5045
-408403,0.985782,0.334714,4,15,0,408412,-0.11339,-0.345422,0.507469,-0.181752,-0.00540919,-0.227928,0.180736,0.751645,2.90918,1.00035,1.77757,-0.859126,-0.437979,-1.10235,45.0667,14.3561,43.0948
-408401,0.909392,0.334714,4,15,0,408409,-0.0560387,-0.430322,0.586555,-0.190798,0.0315007,-0.172055,0.215884,0.725647,2.77105,0.980658,1.80404,-0.735889,-0.588995,-1.1192,45.0664,14.4008,43.1788
-408399,0.981969,0.334714,4,15,0,408405,-0.163557,-0.409795,0.654124,-0.188598,-0.103679,-0.0265792,0.256348,0.651134,2.5928,1.10061,1.70795,-0.967432,-0.635302,-1.23115,45.0658,14.382,43.2316
-408402,0.793397,0.334714,3,7,0,408406,-0.175875,-0.393074,0.682548,-0.19236,-0.125057,-0.101598,0.259533,0.630062,2.64787,1.08695,1.81429,-0.867179,-0.683117,-0.963668,45.0643,14.4321,43.258
-408404,0.710885,0.334714,4,15,0,408416,-0.120792,-0.461531,0.5829,-0.179327,-0.0302464,-0.102403,0.194072,0.762476,2.80805,0.993427,1.63111,-1.02109,-0.809622,-1.37867,45.1417,14.4318,43.4547
-408403,0.976146,0.334714,4,15,0,408410,-0.138543,-0.480685,0.674959,-0.179592,0.00182414,0.0980312,0.218246,0.718013,2.66098,1.04137,1.58896,-0.811234,-0.66265,-1.14636,45.0918,14.3314,42.8715
-408407,0.739725,0.334714,3,7,0,408415,-0.0860354,-0.439555,0.716765,-0.175344,0.084841,0.0641273,0.202448,0.764748,2.71855,1.02263,1.63124,-1.02923,-0.661704,-1.37764,45.1076,14.432,42.0623
-408407,0.982106,0.334714,4,15,0,408414,-0.0563842,-0.313922,0.55726,-0.192419,-0.222937,-0.147517,0.295658,0.66017,2.83282,1.05229,1.52891,-1.14544,-0.774617,-1.36074,45.058,14.4312,43.1162
-408408,1,0.334714,4,15,0,408412,-0.122022,-0.424948,0.730569,-0.17895,0.114732,-0.0498963,0.256503,0.775243,2.58829,1.06624,1.51489,-1.24762,-0.841409,-1.4757,45.1256,14.3988,42.3045
-408410,0.994274,0.334714,4,15,0,408415,-0.132438,-0.390848,0.510793,-0.191715,-0.272319,-0.217735,0.221921,0.664412,3.02324,1.08333,1.95439,-0.630379,-0.467409,-0.878462,45.1029,14.4082,43.6562
-408409,0.955837,0.334714,4,15,0,408417,-0.130666,-0.463168,0.682923,-0.184217,0.173258,0.0663168,0.237344,0.74726,2.58643,1.09621,1.98052,-0.663119,-0.538146,-0.82535,45.1027,14.4344,42.3441
-408409,0.964986,0.334714,4,15,0,408419,-0.148384,-0.434039,0.620821,-0.170018,-0.0881734,0.158042,0.0990992,0.677721,2.65114,1.00674,1.6274,-0.968167,-0.567648,-1.32405,45.2017,14.3294,43.1887
-408406,1,0.334714,3,15,0,408414,-0.162305,-0.457686,0.695316,-0.197049,0.0250163,-0.32878,0.239281,0.726119,2.74818,1.08702,1.848,-0.805993,-0.616602,-0.986891,45.0193,14.4276,43.2182
-408407,0.954447,0.334714,3,7,0,408413,-0.127998,-0.492241,0.735622,-0.197989,0.1257,-0.268579,0.164341,0.666953,2.57986,1.03102,1.94564,-0.714862,-0.340925,-1.12857,45.0303,14.3597,43.3561
-408404,0.737211,0.334714,4,15,0,408417,-0.0644472,-0.388562,0.511932,-0.178554,-0.24995,0.0816489,0.319443,0.697338,2.74285,1.04319,2.03107,-0.893756,-0.582514,-1.17576,45.0846,14.405,42.8762
-408404,0.994917,0.334714,4,15,0,408413,-0.194158,-0.500704,0.758132,-0.181837,-0.0283989,-0.207066,0.333574,0.701037,2.67705,1.01989,1.9443,-0.778006,-0.441257,-0.803318,45.1375,14.3457,43.0813
-408403,1,0.334714,4,15,0,408410,-0.0166657,-0.489599,0.639206,-0.188479,-0.0357046,-0.0552667,0.23862,0.706087,2.75272,1.04199,1.99323,-0.595757,-0.408807,-0.90729,45.1722,14.388,42.697
-408402,0.829171,0.334714,3,7,0,408408,-0.0443974,-0.466943,0.600939,-0.186902,0.0125858,-0.119228,0.32941,0.703494,2.76188,1.06185,2.03016,-0.661434,-0.385297,-1.0423,45.1553,14.3706,42.8102
-408399,0.959162,0.334714,4,15,0,408408,-0.109965,-0.408144,0.607116,-0.187295,0.0118273,-0.094658,0.297227,0.681252,2.70608,1.08081,1.93921,-0.871713,-0.493382,-0.926253,45.1305,14.3929,42.9742
-408401,0.93027,0.334714,3,15,0,408405,-0.078184,-0.450424,0.632701,-0.176488,-0.107177,-0.171495,0.195898,0.702141,2.74454,1.05098,1.8877,-0.800647,-0.71409,-1.08064,45.0963,14.3697,42.7603
