# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_f26f5fbf43_model
# start_datetime = 2023-08-27 21:49:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       num_cross_chains = 1 (Default)
#       cross_chain_window = 100 (Default)
#       cross_chain_rhat = 1.05 (Default)
#       cross_chain_ess = 200 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/RtmpfD8nSs/standata-f2632c2df3.json
# init = 2 (Default)
# random
#   seed = 949436583
# output
#   file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-202308272149-4-89392f.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = /home/jrun/Conhecimentos-TPACK/chains/model/model_0468bb5407fbaa407fffd48330a4259e-profile-202308272149-4-78264e.csv
# num_threads = 8 (Default)
# stanc_version = stanc3 2c6fa27
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11,b.12,b.13,b.14,Intercept,sigma,b_Intercept
-408409,0.812026,0.385718,4,15,0,408417,-0.1212,-0.499631,0.679502,-0.204129,-0.130473,-0.225547,0.399027,0.71869,2.69982,1.08045,1.81112,-0.845658,-0.608209,-0.999997,45.2088,14.4059,43.6659
-408407,0.933283,0.385718,4,15,0,408419,-0.0520195,-0.370121,0.519551,-0.168526,-0.155997,0.0481473,0.223023,0.683668,2.50711,1.08585,1.75045,-0.908631,-0.842026,-1.31827,45.0955,14.3394,42.5903
-408408,0.91802,0.385718,3,7,0,408417,-0.158558,-0.403277,0.63578,-0.177409,-0.162773,0.175398,0.157449,0.733801,2.5486,1.13908,1.79481,-0.928689,-0.506478,-1.18984,45.1372,14.4491,42.4724
-408401,0.950867,0.385718,4,15,0,408417,-0.166877,-0.472625,0.729637,-0.189867,-0.19363,-0.20989,0.344338,0.680772,2.64852,1.0445,1.59978,-1.11222,-0.73567,-1.28338,45.0965,14.3822,43.5222
-408408,0.501842,0.385718,4,15,0,408415,-0.270675,-0.429154,0.671342,-0.178305,-0.0513946,0.105095,0.103527,0.693534,2.6797,1.05155,1.68726,-1.00053,-0.673866,-1.24311,45.1706,14.3688,43.5546
-408407,0.97047,0.385718,4,15,0,408416,0.00439299,-0.395791,0.57237,-0.195114,-0.122466,-0.354044,0.286136,0.701616,2.77024,1.06267,1.49618,-1.1844,-0.839009,-1.44651,45.0295,14.3743,43.1931
-408403,0.974191,0.385718,4,15,0,408411,-0.217434,-0.416485,0.705392,-0.179278,0.0377139,0.129391,0.216699,0.691579,2.69152,1.06031,1.72676,-0.972002,-0.783114,-1.15648,45.1853,14.3766,42.9433
-408403,0.971383,0.385718,4,15,0,408408,-0.0334692,-0.417979,0.527286,-0.199653,-0.194222,-0.273322,0.223425,0.704334,2.74734,1.03323,2.03398,-0.700812,-0.462888,-0.922726,45.0502,14.3772,43.522
-408402,0.810944,0.385718,4,15,0,408411,-0.114147,-0.388094,0.570881,-0.192002,-0.108531,-0.191765,0.284913,0.669849,2.61637,1.09104,2.00995,-0.608965,-0.28126,-0.91779,45.183,14.3879,43.2592
-408410,0.640382,0.385718,3,7,0,408415,-0.0731443,-0.365661,0.55754,-0.202348,-0.194509,-0.175221,0.31962,0.655927,2.39095,1.05187,2.10268,-0.623436,-0.423366,-0.845361,45.1419,14.3993,43.5337
-408408,0.989282,0.385718,4,15,0,408420,-0.184474,-0.348782,0.610501,-0.192666,0.238202,-0.330251,0.157726,0.748537,2.77342,1.07341,1.70641,-0.904296,-0.588193,-1.2503,45.1286,14.3522,43.2149
-408404,0.91276,0.385718,3,15,0,408416,-0.12512,-0.416238,0.623849,-0.180014,-0.0535724,-0.0194033,0.12339,0.720306,2.5186,1.01696,1.94203,-0.64703,-0.484908,-0.773771,45.0367,14.4216,42.7849
-408406,0.960484,0.385718,4,15,0,408412,-0.122897,-0.471619,0.660889,-0.189412,0.0564549,-0.168607,0.406347,0.685955,2.93506,1.04624,1.47955,-1.03109,-0.728993,-1.51429,45.1382,14.3404,43.3835
-408408,0.937925,0.385718,4,15,0,408415,-0.149753,-0.392427,0.591606,-0.188251,-0.0966947,-0.100303,0.152142,0.721232,2.74751,1.10548,1.74967,-0.933447,-0.376228,-1.59629,45.0671,14.3431,43.1192
-408408,1,0.385718,4,15,0,408414,-0.134448,-0.396618,0.678323,-0.1925,-0.11953,-0.347047,0.201457,0.701471,2.78692,0.983417,1.76662,-0.857485,-0.611594,-0.660851,45.1563,14.4169,43.3812
-408406,1,0.385718,4,15,0,408415,-0.0867811,-0.40957,0.611358,-0.190291,-0.220159,-0.0642634,0.558461,0.682423,2.65229,1.09543,1.74418,-1.11606,-0.913697,-1.36297,45.0901,14.3532,43.0444
-408409,0.95071,0.385718,4,15,0,408417,-0.14602,-0.405464,0.58809,-0.174705,-0.279641,-0.0980414,0.00719661,0.737159,2.41156,1.12082,1.5791,-0.911363,-0.671001,-1.21198,45.1486,14.4034,43.1125
-408402,0.988622,0.385718,4,15,0,408413,-0.12922,-0.400521,0.635185,-0.195599,0.0665937,-0.344497,0.317215,0.669205,2.96149,1.02475,1.71544,-0.960609,-0.698218,-1.09296,45.0811,14.4122,43.5
-408404,0.655375,0.385718,4,15,0,408412,-0.178715,-0.349013,0.587415,-0.181275,-0.110369,-0.0403876,0.172046,0.721179,2.82592,1.00108,1.87017,-0.939091,-0.387276,-1.16505,45.0465,14.3399,43.0522
-408403,0.838938,0.385718,4,15,0,408411,-0.0804992,-0.473906,0.645032,-0.193031,-0.0724488,-0.231242,0.242013,0.659654,2.52803,1.07434,1.56777,-1.05303,-0.826915,-1.1996,45.0766,14.312,43.648
-408404,0.800071,0.385718,4,15,0,408410,-0.0598064,-0.485664,0.623732,-0.190299,-0.034704,-0.0181912,0.374776,0.663354,2.69863,1.09013,1.83594,-0.798912,-0.79803,-1.21604,45.1204,14.4268,43.1234
-408407,0.939422,0.385718,3,7,0,408413,-0.0141991,-0.5204,0.625837,-0.189849,0.0364627,-0.343074,0.157754,0.653331,2.66258,1.08362,1.7599,-1.04803,-0.597394,-1.38173,45.1308,14.3262,43.5722
-408409,0.734022,0.385718,4,15,0,408418,-0.0155427,-0.47513,0.559952,-0.196104,0.00102096,-0.182504,0.283265,0.702181,2.65638,1.06274,1.43674,-0.981799,-0.961273,-0.864236,45.1434,14.4375,43.6521
-408405,0.982859,0.385718,3,15,0,408417,-0.0539316,-0.477054,0.616185,-0.191154,0.0103965,-0.291906,0.360256,0.695444,2.56602,1.04571,1.9346,-0.984863,-0.606551,-1.23857,45.133,14.4452,43.4271
-408406,0.740883,0.385718,4,15,0,408417,-0.0645412,-0.439763,0.559161,-0.20331,0.0300845,-0.261919,0.223907,0.671766,2.49429,1.05832,1.78244,-0.891165,-0.435152,-1.24508,45.1222,14.3374,43.9903
-408401,0.985164,0.385718,4,15,0,408415,-0.0309967,-0.432341,0.524838,-0.194702,-0.0480023,-0.140281,0.187806,0.72279,2.74233,1.03992,1.54561,-1.17562,-0.839322,-1.26378,45.0685,14.3809,43.6625
-408406,0.698944,0.385718,3,15,0,408412,-0.148324,-0.419056,0.6786,-0.170688,-0.0882056,-0.158818,0.238106,0.672533,2.73708,1.08631,1.67514,-0.833016,-0.698039,-1.52258,45.064,14.3881,42.5728
-408411,0.595079,0.385718,3,7,0,408417,-0.182157,-0.357534,0.576407,-0.202048,0.0120921,0.00869254,0.17152,0.725315,2.65982,1.02257,1.84602,-1.06533,-0.874333,-0.919431,45.1107,14.3791,43.8564
-408404,0.996642,0.385718,3,7,0,408417,-0.106753,-0.305856,0.564577,-0.189088,-0.0364558,-0.0242183,0.247056,0.749688,2.60098,1.0467,1.44316,-0.966757,-0.728535,-1.26436,45.1286,14.3655,42.8178
-408406,0.929159,0.385718,3,7,0,408411,-0.144862,-0.324049,0.547686,-0.188047,-0.00697684,-0.0109907,0.200129,0.724281,2.45251,1.04328,1.68161,-1.01802,-0.955523,-1.43038,45.1701,14.3979,43.4074
-408402,0.806177,0.385718,4,15,0,408415,-0.058578,-0.511349,0.699942,-0.189207,-0.00150518,-0.0781146,0.185634,0.643607,2.86868,1.03048,1.90567,-0.792365,-0.484743,-1.10622,45.096,14.418,43.0468
-408405,0.872864,0.385718,4,15,0,408411,-0.134662,-0.313032,0.541127,-0.183625,0.0932361,-0.0611001,0.348939,0.688881,2.42375,1.06216,1.81157,-0.909735,-0.569649,-1.22479,45.0875,14.3774,42.9509
-408403,0.915505,0.385718,4,15,0,408410,-0.12553,-0.441873,0.592078,-0.183382,-0.0323179,-0.070228,0.101579,0.754787,2.86316,1.02114,1.98873,-0.818415,-0.552758,-0.87664,45.1045,14.3792,43.1053
-408404,0.786332,0.385718,4,15,0,408413,-0.123811,-0.356428,0.563487,-0.189934,-0.13608,0.0206593,0.314872,0.624847,2.71049,1.09071,2.16083,-0.786102,-0.564277,-0.923954,45.1169,14.3343,43.1418
-408403,0.998751,0.385718,3,7,0,408408,-0.149873,-0.391799,0.62911,-0.181953,-0.157078,-0.0938662,0.291246,0.636491,2.86274,1.07032,1.8063,-0.663355,-0.346049,-1.12561,45.1096,14.4211,42.9336
-408402,0.978989,0.385718,3,15,0,408409,-0.144615,-0.365067,0.609117,-0.185903,0.0833224,0.018879,0.215988,0.66323,2.75369,1.02941,1.92195,-0.897733,-0.728794,-1.13897,45.0631,14.3343,43.0453
-408405,0.631485,0.385718,3,7,0,408412,-0.1194,-0.380704,0.578028,-0.183447,-0.152618,-0.148132,0.238407,0.725184,2.74317,1.04775,1.80821,-0.795113,-0.195212,-1.05297,45.1247,14.4558,42.9228
-408405,0.982994,0.385718,4,15,0,408412,-0.129512,-0.388504,0.533366,-0.183356,-0.107595,-0.0412556,0.306722,0.761004,2.83088,1.01778,1.35097,-1.00056,-0.855406,-1.41451,45.0917,14.3648,43.3467
-408405,0.598566,0.385718,4,15,0,408418,-0.127598,-0.501844,0.708255,-0.183606,0.0317905,-0.00872887,0.0716237,0.693456,2.69399,1.0386,1.96201,-0.710047,-0.700516,-1.03505,45.0839,14.4057,42.9828
-408408,0.95741,0.385718,4,15,0,408415,-0.139537,-0.259425,0.487508,-0.19007,-0.192843,-0.051987,0.224876,0.657691,2.70372,1.05253,1.83115,-0.843429,-0.880593,-1.25133,45.1035,14.3873,43.4359
-408406,1,0.385718,4,15,0,408414,-0.0780068,-0.53798,0.712239,-0.17153,-0.0071712,-0.0870185,0.284442,0.743208,2.61664,1.02399,1.55564,-1.11244,-1.0908,-1.49178,45.1259,14.3944,42.8185
-408406,0.958543,0.385718,3,15,0,408416,-0.137975,-0.518233,0.733075,-0.176736,0.0908684,-0.0438908,0.294923,0.73577,2.69841,1.04653,1.57208,-1.14003,-0.91394,-1.38792,45.027,14.4437,42.773
-408406,0.88261,0.385718,3,15,0,408415,-0.192884,-0.424329,0.703811,-0.187975,-0.0703274,0.0679286,0.294549,0.727406,2.59277,0.995515,1.28612,-1.2829,-1.05525,-1.63661,45.1469,14.3429,43.5458
-408402,0.909358,0.385718,3,7,0,408415,-0.152379,-0.365393,0.589539,-0.183478,-0.00559072,-0.289245,0.339732,0.697961,2.62378,1.07816,1.66379,-0.937874,-0.787534,-1.43214,45.0493,14.3453,43.1744
-408400,0.993302,0.385718,4,15,0,408405,-0.104845,-0.406599,0.593388,-0.186837,-0.0857821,-0.02743,0.226549,0.765822,2.6038,1.04783,1.6158,-1.01884,-0.76702,-1.13461,45.1301,14.4166,43.0563
-408404,0.85212,0.385718,3,7,0,408409,-0.0862931,-0.449905,0.621509,-0.174806,-0.242855,-0.00756154,0.170037,0.630537,2.80032,1.05866,1.56311,-1.0748,-0.729382,-1.57347,45.0844,14.3571,43.1865
-408402,0.968398,0.385718,4,15,0,408409,-0.148533,-0.393499,0.609589,-0.191552,0.0568768,-0.312416,0.27846,0.727874,2.56001,1.04014,1.79811,-0.751906,-0.569978,-1.37007,45.1181,14.3731,43.3858
-408404,0.812267,0.385718,3,7,0,408412,-0.101792,-0.445879,0.632571,-0.190938,-0.100048,-0.112821,0.209831,0.713233,2.45473,1.09478,1.76047,-1.00652,-0.936479,-1.01441,45.1681,14.4043,43.3664
-408406,0.965633,0.385718,4,15,0,408412,-0.148126,-0.359251,0.593669,-0.183771,0.0160378,-0.221663,0.207255,0.681416,3.02787,1.00352,1.9473,-0.905517,-0.582797,-1.07492,45.0401,14.4334,43.1223
-408405,0.919047,0.385718,4,15,0,408415,-0.0668915,-0.365247,0.482059,-0.186145,-0.0911108,0.114772,0.148047,0.717896,2.66296,1.06163,1.70539,-0.961333,-0.551877,-1.41336,45.1775,14.347,43.2429
-408402,0.820105,0.385718,3,7,0,408414,-0.114088,-0.393062,0.540567,-0.177666,-0.0780399,-0.0278946,0.261489,0.684413,2.69166,1.06004,1.9469,-0.848781,-0.411404,-0.739892,45.1545,14.4004,43.0355
-408402,0.898677,0.385718,4,15,0,408410,-0.129342,-0.44194,0.671275,-0.19444,-0.134203,-0.333258,0.330916,0.705462,2.68482,1.05549,1.44646,-1.24903,-0.959523,-1.17679,45.0881,14.3556,43.6725
-408401,0.869448,0.385718,4,15,0,408409,-0.133698,-0.407179,0.569598,-0.174314,-0.0115347,0.0827413,0.167614,0.690413,2.74079,1.05585,1.73306,-0.827082,-0.647519,-0.923828,45.1139,14.3517,42.932
-408403,0.718,0.385718,4,15,0,408411,-0.135036,-0.42956,0.616235,-0.191221,0.0181007,-0.333906,0.263665,0.667872,2.51085,1.07317,1.66399,-1.00535,-0.737352,-1.05631,45.1669,14.3979,43.8315
-408402,0.985808,0.385718,3,7,0,408408,-0.103405,-0.464502,0.64645,-0.199283,0.0513211,-0.26468,0.278079,0.721525,2.45006,1.07874,1.64943,-1.03987,-0.817235,-1.33689,45.1545,14.3765,43.6919
-408405,0.747814,0.385718,4,15,0,408413,-0.0701185,-0.478712,0.621963,-0.176946,-0.233932,-0.167354,0.0970795,0.758084,2.55365,1.1016,1.46948,-1.22502,-0.869806,-1.36389,45.0754,14.3694,43.0412
-408403,0.945139,0.385718,4,15,0,408413,-0.177043,-0.334656,0.600922,-0.177538,-0.00781934,-0.00944421,0.297181,0.653968,2.80962,1.08844,1.81643,-0.95118,-0.634,-0.956353,45.0878,14.3299,42.7363
-408404,0.948321,0.385718,4,15,0,408408,-0.0523136,-0.426015,0.552149,-0.189632,-0.150733,-0.0847013,0.190193,0.731315,2.48575,1.04783,1.91912,-0.932442,-0.675904,-1.29444,45.0743,14.4334,43.2828
-408407,0.551326,0.385718,3,15,0,408419,-0.150435,-0.356484,0.537313,-0.195203,0.00824555,-0.238854,0.408894,0.769026,2.67361,0.993439,1.54095,-0.926119,-0.86856,-1.15902,45.0641,14.3338,43.6455
-408409,0.943038,0.385718,4,15,0,408417,-0.102133,-0.46809,0.710335,-0.181293,-0.0150338,0.0984603,-0.0342945,0.643035,2.75719,1.12381,1.70622,-1.02321,-0.512506,-1.00896,45.137,14.336,42.7031
-408404,1,0.385718,3,7,0,408415,-0.0751374,-0.477464,0.586445,-0.186553,-0.09488,-0.147222,0.168007,0.615339,2.71581,1.09857,1.59813,-0.838584,-0.763699,-0.948219,45.0967,14.4028,43.646
-408408,0.94039,0.385718,4,15,0,408413,-0.170251,-0.41716,0.628346,-0.185914,0.0363215,-0.226732,0.3523,0.77647,2.60229,0.970164,1.58587,-0.841904,-0.791819,-1.50946,45.1304,14.4147,43.4337
-408407,1,0.385718,4,15,0,408413,-0.086881,-0.423675,0.583503,-0.187328,-0.17257,0.0582082,0.147761,0.587589,2.69366,1.10019,1.71419,-1.05963,-0.487343,-1.45028,45.0805,14.4047,43.5067
-408409,0.949981,0.385718,4,15,0,408418,-0.191084,-0.417114,0.630856,-0.181453,-0.0290958,-0.386038,0.344568,0.771453,2.73222,0.988298,1.96079,-0.537023,-0.476562,-1.17428,45.1192,14.4105,43.1514
-408410,0.986647,0.385718,4,15,0,408417,-0.0813222,-0.402954,0.612712,-0.175661,-0.041766,0.0856033,0.128216,0.620869,2.83723,1.15423,1.68854,-1.01728,-0.634384,-1.57216,45.0755,14.4047,42.5127
-408405,0.994936,0.385718,3,7,0,408418,-0.16195,-0.416156,0.709592,-0.200301,-0.0653748,-0.276133,0.135226,0.690581,2.81527,1.00176,1.51977,-1.19454,-0.94007,-1.15788,45.1127,14.3599,43.8756
-408402,0.999267,0.385718,3,7,0,408408,-0.106876,-0.41479,0.611415,-0.183128,-0.0421493,-0.19499,0.293285,0.670272,2.68101,1.08178,1.76345,-1.03877,-0.736486,-1.64651,45.067,14.3533,43.157
-408404,0.759504,0.385718,2,7,0,408413,-0.160237,-0.426241,0.622989,-0.184494,-0.00520686,-0.0640559,0.251347,0.646511,2.67814,1.08499,1.77935,-1.10018,-0.72597,-1.70344,45.0883,14.3527,43.4973
-408408,0.798061,0.385718,3,7,0,408412,-0.0897797,-0.340504,0.581461,-0.192429,-0.0760784,-0.122376,0.2703,0.741674,2.61221,1.07066,1.36721,-1.08038,-0.865175,-1.00648,45.2032,14.4097,43.0885
-408404,0.948611,0.385718,4,15,0,408416,-0.126686,-0.478079,0.702381,-0.185424,0.0291798,-0.0377776,0.0402148,0.669814,2.58032,1.05585,1.72141,-0.807983,-0.615925,-1.16991,45.058,14.3225,43.1149
-408405,0.962927,0.385718,4,15,0,408409,-0.113426,-0.345916,0.56945,-0.194471,-0.186408,-0.166325,0.39296,0.675147,2.75154,1.00961,1.71845,-0.998418,-0.61941,-1.1489,45.1542,14.3203,43.5533
-408404,0.758747,0.385718,4,15,0,408413,-0.0972417,-0.462588,0.670647,-0.188503,-0.0313886,0.04962,0.211749,0.708013,2.70104,1.02736,1.91003,-0.957018,-0.498292,-1.22979,45.045,14.3152,42.8969
-408400,0.987999,0.385718,3,7,0,408408,-0.109866,-0.460055,0.646724,-0.184738,-0.0440165,0.0266351,0.251845,0.701348,2.71787,1.03191,1.82283,-0.917857,-0.662391,-1.04903,45.0432,14.3367,42.9872
-408401,0.92021,0.385718,3,7,0,408406,-0.132631,-0.374325,0.559049,-0.186008,-0.115483,-0.00808114,0.187346,0.68959,2.66598,1.0824,1.72684,-1.07109,-0.806088,-1.33341,45.1974,14.3966,43.4549
-408403,0.760514,0.385718,4,15,0,408411,-0.0802031,-0.414942,0.663105,-0.187944,-0.0578098,-0.096931,0.234927,0.720506,2.71805,1.01949,2.00064,-0.633833,-0.472099,-0.801335,45.0127,14.3565,42.4445
-408406,0.93881,0.385718,3,7,0,408413,-0.14651,-0.354627,0.607549,-0.188706,-0.0658829,-0.315792,-0.0193918,0.67739,2.93863,1.04302,1.88854,-0.584416,-0.297606,-0.830562,45.1837,14.3855,43.2444
-408404,0.745984,0.385718,4,15,0,408414,-0.105764,-0.478764,0.628551,-0.172559,-0.00916071,0.00693639,0.377479,0.718074,2.50555,1.09474,1.68827,-0.88571,-0.676767,-1.07464,45.0563,14.3734,42.5876
-408401,0.902277,0.385718,3,15,0,408409,-0.0815155,-0.405327,0.614067,-0.188829,-0.050936,-0.0473676,0.233493,0.702571,2.78677,1.01513,1.6077,-1.27528,-0.896039,-1.46932,45.0815,14.3712,43.275
-408402,0.948573,0.385718,3,15,0,408407,-0.074355,-0.480594,0.662693,-0.178045,-0.0426087,-0.0903118,0.296227,0.680396,2.72171,1.0709,1.99574,-1.00056,-0.673338,-1.12301,45.0921,14.3553,42.7211
-408405,0.953206,0.385718,4,15,0,408408,-0.0803207,-0.464926,0.624756,-0.193015,0.038272,-0.0619455,0.401578,0.649995,2.58353,1.07614,1.66803,-0.74584,-0.606146,-1.24184,45.1379,14.3764,43.3064
-408403,0.984428,0.385718,4,15,0,408411,-0.168382,-0.35196,0.614607,-0.188005,-0.0729455,0.0391498,0.0689113,0.736756,2.75283,1.02768,1.91866,-0.904059,-0.458651,-1.17861,45.0396,14.3794,42.9171
-408403,0.836178,0.385718,4,15,0,408412,-0.119413,-0.474787,0.639998,-0.189105,0.000631153,-0.0404547,0.281236,0.656929,2.68133,1.02103,1.8322,-0.711556,-0.509591,-1.02674,45.1427,14.4441,43.4645
-408407,0.844096,0.385718,3,7,0,408414,-0.1744,-0.30859,0.59163,-0.174411,-0.12578,0.0911858,0.36855,0.766684,2.71561,1.08424,1.81175,-0.834174,-0.595547,-1.05914,45.0814,14.3253,42.0501
-408413,0.878879,0.385718,4,15,0,408421,-0.0798686,-0.532862,0.662009,-0.202617,0.0828145,-0.309982,0.00997873,0.693365,2.87768,1.08586,1.73805,-0.974961,-0.725791,-1.25996,45.1157,14.2878,43.9156
-408417,0.908104,0.385718,4,15,0,408426,-0.189318,-0.323463,0.61979,-0.179592,-0.17394,0.107429,0.487872,0.725225,2.79613,1.08445,1.99008,-0.576917,-0.23983,-0.857985,45.1031,14.2904,42.0367
-408412,0.933102,0.385718,4,15,0,408429,-0.156687,-0.367349,0.556222,-0.179701,-0.118039,-0.475594,0.25514,0.730094,2.62697,1.03619,2.19575,-0.591005,-0.331044,-0.799755,45.0895,14.4736,43.1538
-408408,0.972446,0.385718,3,7,0,408425,-0.0397654,-0.458814,0.565486,-0.194115,-0.182361,-0.0551101,0.0499807,0.683919,2.90951,1.02582,2.0035,-0.75272,-0.531788,-0.84739,45.1849,14.3371,43.5433
-408405,0.826888,0.385718,4,15,0,408416,-0.122082,-0.435616,0.63196,-0.176718,-0.245777,-0.153968,0.251047,0.717243,2.7059,1.03888,1.47571,-1.03801,-1.0561,-1.4768,45.1697,14.4148,43.2872
-408402,0.817172,0.385718,3,15,0,408413,-0.118369,-0.431215,0.585056,-0.194138,0.0349003,-0.0425027,0.215206,0.724726,2.70903,1.02752,1.78631,-0.988069,-0.804415,-1.19903,45.0595,14.3525,43.5398
-408406,0.983611,0.385718,3,7,0,408410,-0.227666,-0.40024,0.684212,-0.182171,-0.0916136,-0.011238,0.407464,0.635755,2.6919,1.10926,1.59982,-1.257,-1.04145,-1.60127,45.146,14.4023,43.4114
-408405,0.947705,0.385718,4,15,0,408412,-0.0317364,-0.438942,0.530125,-0.197119,-0.0269441,-0.163661,0.106885,0.722538,2.75205,0.991759,1.66583,-1.04473,-0.833328,-1.49859,45.0567,14.3948,43.8696
-408403,0.982426,0.385718,4,15,0,408413,-0.17537,-0.394655,0.645316,-0.184937,-0.0305154,-0.27925,0.278686,0.666232,2.75605,1.05561,2.18752,-0.65819,-0.425216,-1.02338,45.1321,14.4241,43.1126
-408403,0.663516,0.385718,4,15,0,408412,-0.0875811,-0.468632,0.623774,-0.190848,-0.0727826,-0.192236,0.217695,0.702663,2.68121,1.04799,2.0423,-0.945683,-0.550361,-0.839751,45.0918,14.3598,43.3446
-408405,0.821922,0.385718,4,15,0,408412,-0.186373,-0.357029,0.63097,-0.191388,0.00102394,-0.149316,0.175179,0.685072,2.84433,1.05103,1.69361,-1.24773,-0.75299,-1.31325,45.1203,14.3034,43.5378
-408401,1,0.385718,4,15,0,408408,-0.0914407,-0.439802,0.610709,-0.185035,-0.0691323,-0.0461293,0.337181,0.735341,2.58153,1.0698,2.03268,-0.950941,-0.580979,-1.19432,45.1015,14.3757,42.8369
-408405,0.924022,0.385718,4,15,0,408408,-0.0958106,-0.470176,0.655719,-0.181135,0.051303,-0.0913248,0.274999,0.717427,2.57559,1.0605,1.46215,-0.869422,-0.765804,-0.923857,45.1493,14.3986,42.9273
-408401,1,0.385718,3,7,0,408407,-0.12385,-0.422857,0.662705,-0.1871,-0.0479736,-0.0246698,0.292402,0.692673,2.67832,1.05596,1.96956,-1.02457,-0.667389,-1.34642,45.0896,14.3707,42.9385
-408402,0.863689,0.385718,3,7,0,408407,-0.139054,-0.363682,0.599602,-0.187384,-0.102081,-0.18647,0.175172,0.678824,2.6145,1.08742,1.69136,-1.15353,-0.778543,-1.09704,45.0426,14.3678,43.3128
-408401,0.962326,0.385718,3,15,0,408408,-0.166161,-0.481509,0.731299,-0.18622,-0.0446497,0.0184707,0.23387,0.695334,2.60873,1.06142,1.79788,-0.996872,-0.558898,-1.36012,45.0877,14.3971,43.0576
-408401,0.862311,0.385718,4,15,0,408411,-0.104032,-0.389624,0.528318,-0.18408,-0.0900398,-0.240568,0.260628,0.74008,2.72311,1.03288,2.07027,-0.628207,-0.321175,-0.990983,45.1184,14.3456,43.0881
-408400,0.735637,0.385718,4,15,0,408406,-0.189793,-0.4288,0.67936,-0.191749,-0.164217,-0.244448,0.272186,0.698665,2.7884,1.0563,1.49461,-1.18755,-0.849993,-1.5155,45.1078,14.3993,43.7413
-408401,0.803073,0.385718,4,15,0,408408,-0.0624248,-0.404201,0.561153,-0.180022,0.0704139,0.0334833,0.232747,0.710947,2.69372,1.08721,1.96324,-0.720471,-0.496373,-1.10371,45.0845,14.3958,42.4327
-408401,0.960391,0.385718,3,7,0,408405,-0.0539756,-0.425001,0.571422,-0.186455,0.125295,-0.0130068,0.236662,0.68127,2.67568,1.02825,1.85105,-0.810397,-0.537564,-0.841318,45.0618,14.3902,42.964
-408404,0.504992,0.385718,4,15,0,408414,-0.107192,-0.341498,0.641218,-0.183415,-0.0249623,0.0518069,0.322891,0.712851,2.60302,1.08519,1.77419,-0.952658,-0.543226,-1.33783,45.0959,14.3868,42.2155
-408405,0.977574,0.385718,4,15,0,408410,-0.153088,-0.471026,0.606843,-0.18986,-0.0313529,-0.279491,0.142796,0.687886,2.80114,1.02734,1.86495,-0.941929,-0.775532,-1.35694,45.0685,14.3727,44.0146
-408406,0.731163,0.385718,4,31,0,408417,-0.0715892,-0.345885,0.581571,-0.177243,-0.0817341,-0.0341399,0.290688,0.666721,2.7084,1.09616,1.89468,-1.07277,-0.869302,-1.45864,45.1404,14.4114,42.5548
-408410,0.925762,0.385718,4,15,0,408416,-0.0290694,-0.459677,0.673579,-0.194932,0.0907519,-0.146804,0.235038,0.732653,2.76272,0.98964,1.92402,-0.887633,-0.714758,-0.776694,45.0711,14.3249,42.8035
-408403,1,0.385718,3,7,0,408414,-0.161322,-0.461414,0.636061,-0.18388,-0.0146929,-0.230307,0.182043,0.753627,2.64946,1.00093,1.67775,-0.753312,-0.405121,-1.12774,45.1254,14.3745,43.4256
-408404,0.794895,0.385718,4,15,0,408412,-0.107924,-0.34637,0.597299,-0.183164,-0.0557081,-0.0593491,0.202587,0.610572,2.64266,1.07198,1.79142,-1.05397,-0.662706,-1.25107,45.0491,14.3595,43.0533
-408401,0.969457,0.385718,4,15,0,408411,-0.156467,-0.447903,0.648349,-0.189666,-0.0769134,-0.169599,0.195952,0.741535,2.58247,0.996326,1.6692,-0.885677,-0.68787,-1.33834,45.1267,14.3736,43.6283
-408404,0.853454,0.385718,3,7,0,408410,-0.150206,-0.364226,0.653706,-0.191383,0.0224955,-0.0913988,0.382231,0.641891,2.73148,1.11951,1.80561,-1.03753,-0.666592,-0.94098,45.0693,14.3669,42.8708
-408405,0.51568,0.385718,4,15,0,408417,-0.10739,-0.46312,0.579232,-0.183634,-0.118391,-0.144267,0.233602,0.781617,2.8008,1.02469,1.74583,-1.01943,-0.558421,-0.986117,45.1481,14.3414,43.3089
